,image,label_name,label
1159,Bengal_134.jpg,Bengal,34
1160,boxer_59.jpg,boxer,32
1161,Birman_40.jpg,Birman,11
1162,saint_bernard_112.jpg,saint_bernard,7
1163,Siamese_254.jpg,Siamese,13
1164,wheaten_terrier_4.jpg,wheaten_terrier,10
1165,japanese_chin_171.jpg,japanese_chin,2
1166,chihuahua_180.jpg,chihuahua,20
1167,american_pit_bull_terrier_162.jpg,american_pit_bull_terrier,30
1168,British_Shorthair_79.jpg,British_Shorthair,24
1169,scottish_terrier_34.jpg,scottish_terrier,33
1170,Russian_Blue_152.jpg,Russian_Blue,25
1171,Abyssinian_20.jpg,Abyssinian,14
1172,Abyssinian_161.jpg,Abyssinian,14
1173,beagle_58.jpg,beagle,15
1174,saint_bernard_76.jpg,saint_bernard,7
1175,miniature_pinscher_9.jpg,miniature_pinscher,22
1176,japanese_chin_50.jpg,japanese_chin,2
1177,Bengal_91.jpg,Bengal,34
1178,miniature_pinscher_165.jpg,miniature_pinscher,22
1179,pug_47.jpg,pug,21
1180,Egyptian_Mau_3.jpg,Egyptian_Mau,4
1181,chihuahua_66.jpg,chihuahua,20
1182,Bengal_103.jpg,Bengal,34
1183,Bombay_208.jpg,Bombay,16
1184,english_setter_1.jpg,english_setter,0
1185,saint_bernard_48.jpg,saint_bernard,7
1186,Sphynx_136.jpg,Sphynx,31
1187,english_setter_164.jpg,english_setter,0
1188,japanese_chin_43.jpg,japanese_chin,2
1189,great_pyrenees_51.jpg,great_pyrenees,28
1190,shiba_inu_35.jpg,shiba_inu,29
1191,Egyptian_Mau_173.jpg,Egyptian_Mau,4
1192,newfoundland_42.jpg,newfoundland,17
1193,newfoundland_132.jpg,newfoundland,17
1194,Abyssinian_145.jpg,Abyssinian,14
1195,american_pit_bull_terrier_30.jpg,american_pit_bull_terrier,30
1196,staffordshire_bull_terrier_130.jpg,staffordshire_bull_terrier,27
1197,Birman_160.jpg,Birman,11
1198,scottish_terrier_169.jpg,scottish_terrier,33
1199,Egyptian_Mau_100.jpg,Egyptian_Mau,4
1200,Sphynx_59.jpg,Sphynx,31
1201,american_bulldog_169.jpg,american_bulldog,6
1202,Sphynx_49.jpg,Sphynx,31
1203,japanese_chin_160.jpg,japanese_chin,2
1204,Bengal_117.jpg,Bengal,34
1205,chihuahua_179.jpg,chihuahua,20
1206,wheaten_terrier_114.jpg,wheaten_terrier,10
1207,pug_75.jpg,pug,21
1208,yorkshire_terrier_164.jpg,yorkshire_terrier,23
1209,Birman_11.jpg,Birman,11
1210,american_bulldog_44.jpg,american_bulldog,6
1211,yorkshire_terrier_176.jpg,yorkshire_terrier,23
1212,havanese_70.jpg,havanese,12
1213,german_shorthaired_21.jpg,german_shorthaired,8
1214,Egyptian_Mau_131.jpg,Egyptian_Mau,4
1215,beagle_161.jpg,beagle,15
1216,great_pyrenees_165.jpg,great_pyrenees,28
1217,Ragdoll_155.jpg,Ragdoll,3
1218,miniature_pinscher_131.jpg,miniature_pinscher,22
1219,shiba_inu_199.jpg,shiba_inu,29
1220,Maine_Coon_38.jpg,Maine_Coon,35
1221,english_cocker_spaniel_190.jpg,english_cocker_spaniel,19
1222,saint_bernard_138.jpg,saint_bernard,7
1223,scottish_terrier_143.jpg,scottish_terrier,33
1224,scottish_terrier_97.jpg,scottish_terrier,33
1225,boxer_28.jpg,boxer,32
1226,saint_bernard_131.jpg,saint_bernard,7
1227,american_pit_bull_terrier_121.jpg,american_pit_bull_terrier,30
1228,samoyed_136.jpg,samoyed,9
1229,Ragdoll_126.jpg,Ragdoll,3
1230,Persian_89.jpg,Persian,18
1231,yorkshire_terrier_8.jpg,yorkshire_terrier,23
1232,beagle_190.jpg,beagle,15
1233,Abyssinian_121.jpg,Abyssinian,14
1234,great_pyrenees_131.jpg,great_pyrenees,28
1235,samoyed_132.jpg,samoyed,9
1236,shiba_inu_46.jpg,shiba_inu,29
1237,Egyptian_Mau_89.jpg,Egyptian_Mau,4
1238,german_shorthaired_15.jpg,german_shorthaired,8
1239,Sphynx_28.jpg,Sphynx,31
1240,Siamese_70.jpg,Siamese,13
1241,english_cocker_spaniel_107.jpg,english_cocker_spaniel,19
1242,japanese_chin_108.jpg,japanese_chin,2
1243,Abyssinian_124.jpg,Abyssinian,14
1244,Bengal_38.jpg,Bengal,34
1245,Maine_Coon_143.jpg,Maine_Coon,35
1246,yorkshire_terrier_38.jpg,yorkshire_terrier,23
1247,Abyssinian_205.jpg,Abyssinian,14
1248,Sphynx_41.jpg,Sphynx,31
1249,japanese_chin_199.jpg,japanese_chin,2
1250,Sphynx_144.jpg,Sphynx,31
1251,staffordshire_bull_terrier_108.jpg,staffordshire_bull_terrier,27
1252,Egyptian_Mau_156.jpg,Egyptian_Mau,4
1253,shiba_inu_37.jpg,shiba_inu,29
1254,Siamese_224.jpg,Siamese,13
1255,chihuahua_183.jpg,chihuahua,20
1256,samoyed_120.jpg,samoyed,9
1257,Russian_Blue_187.jpg,Russian_Blue,25
1258,Ragdoll_13.jpg,Ragdoll,3
1259,basset_hound_47.jpg,basset_hound,36
1260,Bombay_53.jpg,Bombay,16
1261,Sphynx_233.jpg,Sphynx,31
1262,Siamese_33.jpg,Siamese,13
1263,Sphynx_129.jpg,Sphynx,31
1264,miniature_pinscher_168.jpg,miniature_pinscher,22
1265,leonberger_198.jpg,leonberger,26
1266,Abyssinian_91.jpg,Abyssinian,14
1267,german_shorthaired_121.jpg,german_shorthaired,8
1268,saint_bernard_141.jpg,saint_bernard,7
1269,Abyssinian_89.jpg,Abyssinian,14
1270,pug_106.jpg,pug,21
1271,Maine_Coon_6.jpg,Maine_Coon,35
1272,Siamese_115.jpg,Siamese,13
1273,Sphynx_61.jpg,Sphynx,31
1274,english_setter_154.jpg,english_setter,0
1275,keeshond_59.jpg,keeshond,5
1276,British_Shorthair_167.jpg,British_Shorthair,24
1277,Ragdoll_83.jpg,Ragdoll,3
1278,beagle_69.jpg,beagle,15
1279,saint_bernard_106.jpg,saint_bernard,7
1280,wheaten_terrier_133.jpg,wheaten_terrier,10
1281,Abyssinian_96.jpg,Abyssinian,14
1282,chihuahua_162.jpg,chihuahua,20
1283,Birman_7.jpg,Birman,11
1284,miniature_pinscher_136.jpg,miniature_pinscher,22
1285,staffordshire_bull_terrier_116.jpg,staffordshire_bull_terrier,27
1286,pug_60.jpg,pug,21
1287,scottish_terrier_198.jpg,scottish_terrier,33
1288,saint_bernard_199.jpg,saint_bernard,7
1289,samoyed_176.jpg,samoyed,9
1290,Egyptian_Mau_29.jpg,Egyptian_Mau,4
1291,wheaten_terrier_196.jpg,wheaten_terrier,10
1292,staffordshire_bull_terrier_25.jpg,staffordshire_bull_terrier,27
1293,japanese_chin_163.jpg,japanese_chin,2
1294,Maine_Coon_52.jpg,Maine_Coon,35
1295,japanese_chin_12.jpg,japanese_chin,2
1296,miniature_pinscher_68.jpg,miniature_pinscher,22
1297,Abyssinian_67.jpg,Abyssinian,14
1298,Persian_77.jpg,Persian,18
1299,japanese_chin_170.jpg,japanese_chin,2
1300,havanese_19.jpg,havanese,12
1301,Maine_Coon_63.jpg,Maine_Coon,35
1302,boxer_93.jpg,boxer,32
1303,saint_bernard_21.jpg,saint_bernard,7
1304,american_pit_bull_terrier_23.jpg,american_pit_bull_terrier,30
1305,Birman_20.jpg,Birman,11
1306,beagle_143.jpg,beagle,15
1307,keeshond_13.jpg,keeshond,5
1308,chihuahua_156.jpg,chihuahua,20
1309,wheaten_terrier_82.jpg,wheaten_terrier,10
1310,havanese_17.jpg,havanese,12
1311,wheaten_terrier_124.jpg,wheaten_terrier,10
1312,Bengal_65.jpg,Bengal,34
1313,scottish_terrier_134.jpg,scottish_terrier,33
1314,american_bulldog_167.jpg,american_bulldog,6
1315,Bombay_18.jpg,Bombay,16
1316,Ragdoll_265.jpg,Ragdoll,3
1317,Bombay_10.jpg,Bombay,16
1318,great_pyrenees_126.jpg,great_pyrenees,28
1319,american_pit_bull_terrier_143.jpg,american_pit_bull_terrier,30
1320,Russian_Blue_87.jpg,Russian_Blue,25
1321,British_Shorthair_51.jpg,British_Shorthair,24
1322,american_pit_bull_terrier_20.jpg,american_pit_bull_terrier,30
1323,basset_hound_52.jpg,basset_hound,36
1324,great_pyrenees_128.jpg,great_pyrenees,28
1325,Sphynx_238.jpg,Sphynx,31
1326,Bengal_136.jpg,Bengal,34
1327,samoyed_90.jpg,samoyed,9
1328,keeshond_94.jpg,keeshond,5
1329,Bengal_175.jpg,Bengal,34
1330,japanese_chin_168.jpg,japanese_chin,2
1331,Bombay_90.jpg,Bombay,16
1332,wheaten_terrier_134.jpg,wheaten_terrier,10
1333,yorkshire_terrier_81.jpg,yorkshire_terrier,23
1334,american_pit_bull_terrier_131.jpg,american_pit_bull_terrier,30
1335,saint_bernard_119.jpg,saint_bernard,7
1336,keeshond_162.jpg,keeshond,5
1337,yorkshire_terrier_92.jpg,yorkshire_terrier,23
1338,pug_102.jpg,pug,21
1339,pug_154.jpg,pug,21
1340,Russian_Blue_61.jpg,Russian_Blue,25
1341,chihuahua_88.jpg,chihuahua,20
1342,english_setter_174.jpg,english_setter,0
1343,miniature_pinscher_61.jpg,miniature_pinscher,22
1344,newfoundland_32.jpg,newfoundland,17
1345,chihuahua_84.jpg,chihuahua,20
1346,english_cocker_spaniel_3.jpg,english_cocker_spaniel,19
1347,Abyssinian_77.jpg,Abyssinian,14
1348,Maine_Coon_3.jpg,Maine_Coon,35
1349,British_Shorthair_6.jpg,British_Shorthair,24
1350,pug_9.jpg,pug,21
1351,american_pit_bull_terrier_130.jpg,american_pit_bull_terrier,30
1352,scottish_terrier_101.jpg,scottish_terrier,33
1353,keeshond_198.jpg,keeshond,5
1354,leonberger_12.jpg,leonberger,26
1355,keeshond_143.jpg,keeshond,5
1356,pomeranian_106.jpg,pomeranian,1
1357,american_bulldog_82.jpg,american_bulldog,6
1358,german_shorthaired_67.jpg,german_shorthaired,8
1359,Egyptian_Mau_102.jpg,Egyptian_Mau,4
1360,keeshond_70.jpg,keeshond,5
1361,Bengal_118.jpg,Bengal,34
1362,Maine_Coon_24.jpg,Maine_Coon,35
1363,yorkshire_terrier_177.jpg,yorkshire_terrier,23
1364,pomeranian_30.jpg,pomeranian,1
1365,basset_hound_125.jpg,basset_hound,36
1366,havanese_190.jpg,havanese,12
1367,great_pyrenees_29.jpg,great_pyrenees,28
1368,Russian_Blue_226.jpg,Russian_Blue,25
1369,american_pit_bull_terrier_43.jpg,american_pit_bull_terrier,30
1370,japanese_chin_161.jpg,japanese_chin,2
1371,scottish_terrier_117.jpg,scottish_terrier,33
1372,keeshond_140.jpg,keeshond,5
1373,pug_178.jpg,pug,21
1374,basset_hound_98.jpg,basset_hound,36
1375,chihuahua_55.jpg,chihuahua,20
1376,Bombay_185.jpg,Bombay,16
1377,keeshond_40.jpg,keeshond,5
1378,British_Shorthair_130.jpg,British_Shorthair,24
1379,Egyptian_Mau_80.jpg,Egyptian_Mau,4
1380,american_pit_bull_terrier_144.jpg,american_pit_bull_terrier,30
1381,yorkshire_terrier_52.jpg,yorkshire_terrier,23
1382,beagle_131.jpg,beagle,15
1383,Russian_Blue_159.jpg,Russian_Blue,25
1384,american_pit_bull_terrier_60.jpg,american_pit_bull_terrier,30
1385,boxer_147.jpg,boxer,32
1386,havanese_125.jpg,havanese,12
1387,german_shorthaired_81.jpg,german_shorthaired,8
1388,chihuahua_144.jpg,chihuahua,20
1389,Maine_Coon_152.jpg,Maine_Coon,35
1390,pomeranian_3.jpg,pomeranian,1
1391,pomeranian_83.jpg,pomeranian,1
1392,english_cocker_spaniel_46.jpg,english_cocker_spaniel,19
1393,shiba_inu_110.jpg,shiba_inu,29
1394,Bengal_21.jpg,Bengal,34
1395,Maine_Coon_85.jpg,Maine_Coon,35
1396,pug_11.jpg,pug,21
1397,Maine_Coon_5.jpg,Maine_Coon,35
1398,yorkshire_terrier_102.jpg,yorkshire_terrier,23
1399,boxer_115.jpg,boxer,32
1400,german_shorthaired_91.jpg,german_shorthaired,8
1401,wheaten_terrier_24.jpg,wheaten_terrier,10
1402,german_shorthaired_144.jpg,german_shorthaired,8
1403,yorkshire_terrier_4.jpg,yorkshire_terrier,23
1404,beagle_13.jpg,beagle,15
1405,american_bulldog_22.jpg,american_bulldog,6
1406,Bengal_11.jpg,Bengal,34
1407,Ragdoll_99.jpg,Ragdoll,3
1408,Maine_Coon_267.jpg,Maine_Coon,35
1409,english_setter_140.jpg,english_setter,0
1410,samoyed_187.jpg,samoyed,9
1411,scottish_terrier_164.jpg,scottish_terrier,33
1412,keeshond_82.jpg,keeshond,5
1413,British_Shorthair_82.jpg,British_Shorthair,24
1414,newfoundland_118.jpg,newfoundland,17
1415,great_pyrenees_4.jpg,great_pyrenees,28
1416,scottish_terrier_79.jpg,scottish_terrier,33
1417,Ragdoll_210.jpg,Ragdoll,3
1418,Bengal_106.jpg,Bengal,34
1419,shiba_inu_165.jpg,shiba_inu,29
1420,British_Shorthair_178.jpg,British_Shorthair,24
1421,english_cocker_spaniel_145.jpg,english_cocker_spaniel,19
1422,Russian_Blue_133.jpg,Russian_Blue,25
1423,wheaten_terrier_116.jpg,wheaten_terrier,10
1424,german_shorthaired_33.jpg,german_shorthaired,8
1425,japanese_chin_145.jpg,japanese_chin,2
1426,British_Shorthair_180.jpg,British_Shorthair,24
1427,Bombay_99.jpg,Bombay,16
1428,Ragdoll_148.jpg,Ragdoll,3
1429,British_Shorthair_70.jpg,British_Shorthair,24
1430,saint_bernard_196.jpg,saint_bernard,7
1431,wheaten_terrier_195.jpg,wheaten_terrier,10
1432,Abyssinian_107.jpg,Abyssinian,14
1433,leonberger_26.jpg,leonberger,26
1434,British_Shorthair_103.jpg,British_Shorthair,24
1435,newfoundland_81.jpg,newfoundland,17
1436,german_shorthaired_74.jpg,german_shorthaired,8
1437,keeshond_141.jpg,keeshond,5
1438,newfoundland_122.jpg,newfoundland,17
1439,wheaten_terrier_34.jpg,wheaten_terrier,10
1440,newfoundland_126.jpg,newfoundland,17
1441,beagle_118.jpg,beagle,15
1442,Egyptian_Mau_161.jpg,Egyptian_Mau,4
1443,Birman_120.jpg,Birman,11
1444,British_Shorthair_218.jpg,British_Shorthair,24
1445,Ragdoll_35.jpg,Ragdoll,3
1446,Birman_113.jpg,Birman,11
1447,pomeranian_81.jpg,pomeranian,1
1448,german_shorthaired_141.jpg,german_shorthaired,8
1449,Sphynx_234.jpg,Sphynx,31
1450,Russian_Blue_201.jpg,Russian_Blue,25
1451,yorkshire_terrier_118.jpg,yorkshire_terrier,23
1452,British_Shorthair_41.jpg,British_Shorthair,24
1453,Ragdoll_156.jpg,Ragdoll,3
1454,boxer_4.jpg,boxer,32
1455,miniature_pinscher_113.jpg,miniature_pinscher,22
1456,american_bulldog_66.jpg,american_bulldog,6
1457,newfoundland_168.jpg,newfoundland,17
1458,english_setter_88.jpg,english_setter,0
1459,great_pyrenees_16.jpg,great_pyrenees,28
1460,japanese_chin_39.jpg,japanese_chin,2
1461,keeshond_56.jpg,keeshond,5
1462,Egyptian_Mau_114.jpg,Egyptian_Mau,4
1463,japanese_chin_100.jpg,japanese_chin,2
1464,Maine_Coon_127.jpg,Maine_Coon,35
1465,newfoundland_59.jpg,newfoundland,17
1466,Bombay_206.jpg,Bombay,16
1467,Maine_Coon_79.jpg,Maine_Coon,35
1468,Bombay_64.jpg,Bombay,16
1469,saint_bernard_197.jpg,saint_bernard,7
1470,havanese_173.jpg,havanese,12
1471,Ragdoll_110.jpg,Ragdoll,3
1472,Persian_159.jpg,Persian,18
1473,Persian_118.jpg,Persian,18
1474,Bengal_84.jpg,Bengal,34
1475,newfoundland_127.jpg,newfoundland,17
1476,english_setter_80.jpg,english_setter,0
1477,basset_hound_176.jpg,basset_hound,36
1478,american_pit_bull_terrier_77.jpg,american_pit_bull_terrier,30
1479,english_cocker_spaniel_153.jpg,english_cocker_spaniel,19
1480,pug_67.jpg,pug,21
1481,leonberger_7.jpg,leonberger,26
1482,Bombay_198.jpg,Bombay,16
1483,scottish_terrier_80.jpg,scottish_terrier,33
1484,chihuahua_67.jpg,chihuahua,20
1485,Maine_Coon_44.jpg,Maine_Coon,35
1486,shiba_inu_134.jpg,shiba_inu,29
1487,pug_144.jpg,pug,21
1488,samoyed_126.jpg,samoyed,9
1489,german_shorthaired_163.jpg,german_shorthaired,8
1490,Persian_267.jpg,Persian,18
1491,american_bulldog_81.jpg,american_bulldog,6
1492,Persian_54.jpg,Persian,18
1493,miniature_pinscher_28.jpg,miniature_pinscher,22
1494,american_bulldog_109.jpg,american_bulldog,6
1495,shiba_inu_140.jpg,shiba_inu,29
1496,Bengal_129.jpg,Bengal,34
1497,samoyed_145.jpg,samoyed,9
1498,german_shorthaired_30.jpg,german_shorthaired,8
1499,Sphynx_84.jpg,Sphynx,31
1500,staffordshire_bull_terrier_151.jpg,staffordshire_bull_terrier,27
1501,english_setter_65.jpg,english_setter,0
1502,havanese_2.jpg,havanese,12
1503,chihuahua_19.jpg,chihuahua,20
1504,newfoundland_95.jpg,newfoundland,17
1505,miniature_pinscher_173.jpg,miniature_pinscher,22
1506,boxer_137.jpg,boxer,32
1507,wheaten_terrier_39.jpg,wheaten_terrier,10
1508,Bombay_31.jpg,Bombay,16
1509,Siamese_104.jpg,Siamese,13
1510,shiba_inu_71.jpg,shiba_inu,29
1511,British_Shorthair_263.jpg,British_Shorthair,24
1512,scottish_terrier_188.jpg,scottish_terrier,33
1513,shiba_inu_9.jpg,shiba_inu,29
1514,american_pit_bull_terrier_154.jpg,american_pit_bull_terrier,30
1515,miniature_pinscher_26.jpg,miniature_pinscher,22
1516,Sphynx_20.jpg,Sphynx,31
1517,Bombay_100.jpg,Bombay,16
1518,Bombay_130.jpg,Bombay,16
1519,Siamese_247.jpg,Siamese,13
1520,Egyptian_Mau_187.jpg,Egyptian_Mau,4
1521,Persian_181.jpg,Persian,18
1522,boxer_13.jpg,boxer,32
1523,english_setter_161.jpg,english_setter,0
1524,english_setter_35.jpg,english_setter,0
1525,Ragdoll_68.jpg,Ragdoll,3
1526,pomeranian_20.jpg,pomeranian,1
1527,British_Shorthair_166.jpg,British_Shorthair,24
1528,Persian_112.jpg,Persian,18
1529,basset_hound_81.jpg,basset_hound,36
1530,Egyptian_Mau_73.jpg,Egyptian_Mau,4
1531,Egyptian_Mau_148.jpg,Egyptian_Mau,4
1532,British_Shorthair_116.jpg,British_Shorthair,24
1533,Abyssinian_16.jpg,Abyssinian,14
1534,great_pyrenees_84.jpg,great_pyrenees,28
1535,newfoundland_128.jpg,newfoundland,17
1536,miniature_pinscher_151.jpg,miniature_pinscher,22
1537,Persian_183.jpg,Persian,18
1538,pug_149.jpg,pug,21
1539,Ragdoll_261.jpg,Ragdoll,3
1540,Ragdoll_146.jpg,Ragdoll,3
1541,newfoundland_112.jpg,newfoundland,17
1542,havanese_55.jpg,havanese,12
1543,basset_hound_34.jpg,basset_hound,36
1544,boxer_20.jpg,boxer,32
1545,american_pit_bull_terrier_135.jpg,american_pit_bull_terrier,30
1546,chihuahua_154.jpg,chihuahua,20
1547,pug_100.jpg,pug,21
1548,saint_bernard_65.jpg,saint_bernard,7
1549,pomeranian_49.jpg,pomeranian,1
1550,japanese_chin_46.jpg,japanese_chin,2
1551,basset_hound_3.jpg,basset_hound,36
1552,Persian_102.jpg,Persian,18
1553,great_pyrenees_92.jpg,great_pyrenees,28
1554,staffordshire_bull_terrier_106.jpg,staffordshire_bull_terrier,27
1555,Ragdoll_137.jpg,Ragdoll,3
1556,Bombay_180.jpg,Bombay,16
1557,samoyed_113.jpg,samoyed,9
1558,keeshond_48.jpg,keeshond,5
1559,Russian_Blue_68.jpg,Russian_Blue,25
1560,shiba_inu_82.jpg,shiba_inu,29
1561,yorkshire_terrier_163.jpg,yorkshire_terrier,23
1562,great_pyrenees_74.jpg,great_pyrenees,28
1563,Maine_Coon_82.jpg,Maine_Coon,35
1564,Persian_213.jpg,Persian,18
1565,Birman_33.jpg,Birman,11
1566,great_pyrenees_119.jpg,great_pyrenees,28
1567,Russian_Blue_161.jpg,Russian_Blue,25
1568,Ragdoll_149.jpg,Ragdoll,3
1569,japanese_chin_174.jpg,japanese_chin,2
1570,staffordshire_bull_terrier_45.jpg,staffordshire_bull_terrier,27
1571,Bengal_36.jpg,Bengal,34
1572,staffordshire_bull_terrier_197.jpg,staffordshire_bull_terrier,27
1573,boxer_145.jpg,boxer,32
1574,scottish_terrier_197.jpg,scottish_terrier,33
1575,great_pyrenees_156.jpg,great_pyrenees,28
1576,yorkshire_terrier_44.jpg,yorkshire_terrier,23
1577,american_bulldog_211.jpg,american_bulldog,6
1578,pomeranian_66.jpg,pomeranian,1
1579,pomeranian_199.jpg,pomeranian,1
1580,Russian_Blue_146.jpg,Russian_Blue,25
1581,samoyed_59.jpg,samoyed,9
1582,Sphynx_150.jpg,Sphynx,31
1583,Persian_56.jpg,Persian,18
1584,yorkshire_terrier_160.jpg,yorkshire_terrier,23
1585,leonberger_87.jpg,leonberger,26
1586,Sphynx_94.jpg,Sphynx,31
1587,shiba_inu_87.jpg,shiba_inu,29
1588,Persian_31.jpg,Persian,18
1589,english_cocker_spaniel_174.jpg,english_cocker_spaniel,19
1590,yorkshire_terrier_156.jpg,yorkshire_terrier,23
1591,saint_bernard_187.jpg,saint_bernard,7
1592,Egyptian_Mau_199.jpg,Egyptian_Mau,4
1593,shiba_inu_176.jpg,shiba_inu,29
1594,leonberger_135.jpg,leonberger,26
1595,english_cocker_spaniel_74.jpg,english_cocker_spaniel,19
1596,american_pit_bull_terrier_126.jpg,american_pit_bull_terrier,30
1597,Persian_49.jpg,Persian,18
1598,great_pyrenees_173.jpg,great_pyrenees,28
1599,japanese_chin_53.jpg,japanese_chin,2
1600,Siamese_208.jpg,Siamese,13
1601,Russian_Blue_178.jpg,Russian_Blue,25
1602,beagle_163.jpg,beagle,15
1603,beagle_108.jpg,beagle,15
1604,yorkshire_terrier_154.jpg,yorkshire_terrier,23
1605,Abyssinian_5.jpg,Abyssinian,14
1606,pomeranian_72.jpg,pomeranian,1
1607,staffordshire_bull_terrier_97.jpg,staffordshire_bull_terrier,27
1608,english_setter_135.jpg,english_setter,0
1609,beagle_135.jpg,beagle,15
1610,yorkshire_terrier_58.jpg,yorkshire_terrier,23
1611,chihuahua_111.jpg,chihuahua,20
1612,Egyptian_Mau_48.jpg,Egyptian_Mau,4
1613,american_pit_bull_terrier_124.jpg,american_pit_bull_terrier,30
1614,samoyed_91.jpg,samoyed,9
1615,pug_22.jpg,pug,21
1616,german_shorthaired_25.jpg,german_shorthaired,8
1617,Sphynx_74.jpg,Sphynx,31
1618,beagle_28.jpg,beagle,15
1619,scottish_terrier_139.jpg,scottish_terrier,33
1620,american_bulldog_107.jpg,american_bulldog,6
1621,chihuahua_165.jpg,chihuahua,20
1622,german_shorthaired_116.jpg,german_shorthaired,8
1623,staffordshire_bull_terrier_131.jpg,staffordshire_bull_terrier,27
1624,keeshond_45.jpg,keeshond,5
1625,Abyssinian_32.jpg,Abyssinian,14
1626,Siamese_201.jpg,Siamese,13
1627,wheaten_terrier_173.jpg,wheaten_terrier,10
1628,Russian_Blue_79.jpg,Russian_Blue,25
1629,basset_hound_104.jpg,basset_hound,36
1630,samoyed_173.jpg,samoyed,9
1631,american_pit_bull_terrier_73.jpg,american_pit_bull_terrier,30
1632,Persian_98.jpg,Persian,18
1633,havanese_178.jpg,havanese,12
1634,British_Shorthair_94.jpg,British_Shorthair,24
1635,Sphynx_194.jpg,Sphynx,31
1636,British_Shorthair_204.jpg,British_Shorthair,24
1637,german_shorthaired_63.jpg,german_shorthaired,8
1638,saint_bernard_97.jpg,saint_bernard,7
1639,pomeranian_169.jpg,pomeranian,1
1640,great_pyrenees_196.jpg,great_pyrenees,28
1641,yorkshire_terrier_135.jpg,yorkshire_terrier,23
1642,Abyssinian_129.jpg,Abyssinian,14
1643,staffordshire_bull_terrier_198.jpg,staffordshire_bull_terrier,27
1644,japanese_chin_166.jpg,japanese_chin,2
1645,english_setter_3.jpg,english_setter,0
1646,english_setter_58.jpg,english_setter,0
1647,american_bulldog_74.jpg,american_bulldog,6
1648,leonberger_39.jpg,leonberger,26
1649,great_pyrenees_59.jpg,great_pyrenees,28
1650,shiba_inu_106.jpg,shiba_inu,29
1651,havanese_48.jpg,havanese,12
1652,chihuahua_62.jpg,chihuahua,20
1653,Bengal_72.jpg,Bengal,34
1654,boxer_14.jpg,boxer,32
1655,miniature_pinscher_167.jpg,miniature_pinscher,22
1656,pomeranian_161.jpg,pomeranian,1
1657,wheaten_terrier_157.jpg,wheaten_terrier,10
1658,newfoundland_29.jpg,newfoundland,17
1659,Bengal_58.jpg,Bengal,34
1660,Russian_Blue_206.jpg,Russian_Blue,25
1661,Siamese_250.jpg,Siamese,13
1662,newfoundland_196.jpg,newfoundland,17
1663,wheaten_terrier_30.jpg,wheaten_terrier,10
1664,Bengal_146.jpg,Bengal,34
1665,Maine_Coon_43.jpg,Maine_Coon,35
1666,havanese_104.jpg,havanese,12
1667,shiba_inu_18.jpg,shiba_inu,29
1668,keeshond_145.jpg,keeshond,5
1669,newfoundland_195.jpg,newfoundland,17
1670,pomeranian_192.jpg,pomeranian,1
1671,Egyptian_Mau_67.jpg,Egyptian_Mau,4
1672,basset_hound_83.jpg,basset_hound,36
1673,leonberger_142.jpg,leonberger,26
1674,american_bulldog_59.jpg,american_bulldog,6
1675,pomeranian_127.jpg,pomeranian,1
1676,yorkshire_terrier_128.jpg,yorkshire_terrier,23
1677,havanese_15.jpg,havanese,12
1678,american_pit_bull_terrier_59.jpg,american_pit_bull_terrier,30
1679,staffordshire_bull_terrier_163.jpg,staffordshire_bull_terrier,27
1680,Ragdoll_75.jpg,Ragdoll,3
1681,Persian_18.jpg,Persian,18
1682,havanese_170.jpg,havanese,12
1683,Sphynx_177.jpg,Sphynx,31
1684,Maine_Coon_10.jpg,Maine_Coon,35
1685,chihuahua_100.jpg,chihuahua,20
1686,saint_bernard_133.jpg,saint_bernard,7
1687,great_pyrenees_96.jpg,great_pyrenees,28
1688,american_bulldog_187.jpg,american_bulldog,6
1689,american_pit_bull_terrier_26.jpg,american_pit_bull_terrier,30
1690,Egyptian_Mau_19.jpg,Egyptian_Mau,4
1691,basset_hound_10.jpg,basset_hound,36
1692,Bombay_186.jpg,Bombay,16
1693,Siamese_102.jpg,Siamese,13
1694,leonberger_31.jpg,leonberger,26
1695,beagle_16.jpg,beagle,15
1696,Sphynx_205.jpg,Sphynx,31
1697,Persian_169.jpg,Persian,18
1698,Bombay_193.jpg,Bombay,16
1699,staffordshire_bull_terrier_87.jpg,staffordshire_bull_terrier,27
1700,Bengal_61.jpg,Bengal,34
1701,shiba_inu_60.jpg,shiba_inu,29
1702,Sphynx_67.jpg,Sphynx,31
1703,Birman_76.jpg,Birman,11
1704,staffordshire_bull_terrier_91.jpg,staffordshire_bull_terrier,27
1705,Egyptian_Mau_96.jpg,Egyptian_Mau,4
1706,chihuahua_36.jpg,chihuahua,20
1707,basset_hound_194.jpg,basset_hound,36
1708,Russian_Blue_41.jpg,Russian_Blue,25
1709,newfoundland_134.jpg,newfoundland,17
1710,basset_hound_114.jpg,basset_hound,36
1711,leonberger_116.jpg,leonberger,26
1712,american_pit_bull_terrier_156.jpg,american_pit_bull_terrier,30
1713,Bengal_120.jpg,Bengal,34
1714,great_pyrenees_80.jpg,great_pyrenees,28
1715,english_cocker_spaniel_27.jpg,english_cocker_spaniel,19
1716,staffordshire_bull_terrier_58.jpg,staffordshire_bull_terrier,27
1717,Abyssinian_157.jpg,Abyssinian,14
1718,Birman_31.jpg,Birman,11
1719,Ragdoll_33.jpg,Ragdoll,3
1720,newfoundland_3.jpg,newfoundland,17
